fogground,snowfall,dust,snowdepth,mist,drizzle,hail,fastest2minwindspeed,thunder,glaze,snow,ice,fog,temperaturemin,fastest5secwindspeed,freezingfog,temperaturemax,blowingsnow,freezingrain,rain,highwind,date,precipitation,fogheavy,smokehaze,avgwindspeed,fastest2minwinddir,fastest5secwinddir
No,0,Yes,0,No,No,Yes,23.04,Yes,No,No,No,Yes,64.9,29.97,No,87.1,No,No,Yes,No,2008-06-22,0.93,No,Yes,6.93,200,200
No,0,No,0,No,No,Yes,23.94,No,No,No,No,No,70,29.08,No,98.1,No,No,Yes,No,2008-06-28,0,No,No,10.29,230,220
No,0,No,0,No,No,No,17,No,No,No,No,No,66.9,21.03,No,91.9,No,No,No,No,2008-07-03,0,No,No,9.4,230,220
No,0,Yes,0,Yes,No,Yes,14.09,No,No,No,No,Yes,72,19.91,No,87.1,No,No,Yes,No,2008-07-11,0.03,No,Yes,3.58,90,30
No,0,No,0,No,No,No,14.09,No,No,No,No,No,68,17,No,91,No,No,No,No,2008-07-13,0,No,No,5.14,180,160
No,0,Yes,0,No,No,Yes,25.95,Yes,No,No,No,Yes,72,36.01,No,91,No,No,Yes,No,2008-07-27,0.09,No,Yes,6.71,230,240
No,0,No,0,Yes,No,No,8.95,No,No,No,No,Yes,70,14.09,No,93,No,No,No,No,2008-07-28,0,No,Yes,2.91,100,110
No,0,No,0,No,No,No,10.07,No,No,No,No,No,66.9,14.09,No,91,No,No,No,No,2008-08-24,0,No,No,3.36,170,160
No,0,No,0,Yes,No,Yes,21.03,Yes,No,No,No,Yes,71.1,31.99,No,88,No,No,Yes,No,2008-09-06,4.72,No,No,9.62,50,310
No,0,Yes,0,Yes,No,No,21.92,No,No,No,No,Yes,59,25.95,No,75.9,No,No,No,No,2008-09-23,0,No,Yes,10.29,40,40
No,0,No,0,Yes,No,Yes,8.05,No,No,No,No,Yes,64,10.07,No,75.9,No,No,Yes,No,2008-10-09,0.29,No,No,2.46,150,120
No,0,No,0,No,No,No,21.03,No,No,No,No,No,34,29.97,No,55,No,No,No,No,2008-10-28,0,No,No,8.72,300,310
No,0,No,0,No,No,No,19.91,No,No,No,No,No,36,23.94,No,55.9,No,No,No,No,2008-11-16,0,No,No,6.26,270,260
No,0,Yes,0,No,No,Yes,21.92,Yes,No,No,No,Yes,64.9,31.09,No,91,No,No,Yes,No,2008-06-01,0.14,No,Yes,4.92,350,330
No,0,Yes,0,No,No,No,12.08,No,No,No,No,No,73.9,14.09,No,100,No,No,No,No,2008-06-09,0,No,Yes,3.13,40,40
No,0,Yes,0,Yes,No,No,12.97,No,No,No,No,Yes,73.9,16.11,No,89.1,No,No,No,No,2008-06-12,0,No,Yes,6.04,110,130
No,0,No,0,No,No,No,14.09,No,No,No,No,No,55.9,17.9,No,84.9,No,No,No,No,2008-06-18,0,No,No,3.13,290,280
No,0,No,0,Yes,No,No,14.99,No,No,No,No,Yes,64,19.91,No,89.1,No,No,No,No,2008-07-17,0,No,Yes,5.37,50,100
No,0,Yes,0,No,No,No,12.08,No,No,No,No,No,71.1,14.99,No,93,No,No,No,No,2008-07-20,0,No,Yes,3.36,20,10
No,0,No,0,No,No,No,14.99,No,No,No,No,No,66,19.91,No,93.9,No,No,No,No,2008-08-04,0,No,Yes,2.24,230,220
No,0,No,0,No,No,No,14.09,No,No,No,No,Yes,73,17,No,96.1,No,No,No,No,2008-08-06,0,No,Yes,3.8,310,320
No,0,No,0,No,No,No,17.9,No,No,No,No,No,73,21.92,No,93,No,No,No,No,2008-08-07,0,No,No,4.92,220,220
No,0,No,0,Yes,No,Yes,17,Yes,No,No,No,Yes,68,21.03,No,91.9,No,No,Yes,No,2008-08-20,0.56,No,Yes,6.71,140,160
No,0,Yes,0,Yes,No,No,12.97,Yes,No,No,No,Yes,72,14.99,No,89.1,No,No,Yes,No,2008-08-28,0.21,No,Yes,3.13,150,10
No,0,Yes,0,Yes,No,No,14.09,Yes,No,No,No,Yes,70,16.11,No,87.1,No,No,Yes,No,2008-09-09,0,No,Yes,6.71,230,230
No,0,No,0,Yes,No,No,12.08,No,No,No,No,Yes,66.9,17,No,82.9,Yes,No,No,No,2008-09-28,0,Yes,No,2.91,270,240
No,0,No,0,No,No,Yes,12.97,Yes,No,No,No,Yes,51.1,17.9,No,73,Yes,No,No,No,2008-10-01,0.25,Yes,No,3.36,310,320
No,0,No,0,No,No,No,10.07,No,No,No,No,Yes,48.9,12.08,No,84.9,No,No,No,No,2008-10-14,0,No,No,1.12,230,230
No,0,No,0,No,No,No,8.95,No,No,No,No,No,37.9,12.08,No,77,No,No,No,No,2008-11-01,0,No,No,1.79,230,200
No,0.39,No,0,Yes,No,No,19.91,No,No,Yes,No,Yes,28,27.96,No,44.1,No,No,Yes,No,2008-11-21,0.05,No,No,7.83,300,310
No,0,No,0,Yes,Yes,Yes,21.03,No,No,No,No,Yes,39,25.95,No,59,No,No,Yes,No,2008-11-30,0.96,No,No,6.93,280,280
No,0,No,0,No,No,Yes,17.9,No,No,No,No,No,33.1,21.92,No,57.9,No,No,Yes,No,2008-12-04,0,No,No,8.72,220,230
No,0,No,0,No,No,Yes,21.92,No,No,No,No,No,36,29.08,No,66,No,No,Yes,No,2008-12-09,0,No,No,8.72,170,160
No,0,No,0,Yes,No,Yes,17,No,No,No,No,Yes,36,25.05,No,57.9,No,No,Yes,No,2008-12-12,0.09,No,No,8.95,310,320
No,0,No,0,No,Yes,Yes,21.03,No,No,No,No,Yes,44.1,27.96,No,61,Yes,No,Yes,No,2008-12-16,0.02,Yes,No,7.16,50,40
No,0,No,0,Yes,Yes,Yes,14.99,No,No,No,No,Yes,37,19.91,No,48,No,No,Yes,No,2008-12-26,0.04,No,No,4.92,100,90
No,0,No,0,No,Yes,No,8.05,No,No,No,No,Yes,43,8.95,No,59,Yes,No,Yes,No,2008-12-27,0.01,Yes,No,3.36,180,210
No,0,No,0,No,No,No,14.09,No,No,No,No,No,37,17,No,64,No,No,No,No,2008-12-30,0,No,No,5.82,210,200
No,0,No,0,Yes,No,No,14.09,No,No,No,No,Yes,53.1,16.11,No,60.1,No,No,No,No,2009-01-05,0,No,No,5.82,240,240
No,0,No,0,No,No,No,12.08,No,No,No,No,No,27,14.09,No,50,No,No,No,No,2009-01-09,0,No,No,3.58,290,250
No,0,No,0,No,No,No,23.94,No,No,No,No,No,33.1,29.08,No,64,No,No,Yes,No,2009-01-10,0,No,No,10.74,230,230
No,0,No,0,Yes,No,Yes,23.04,No,No,No,No,Yes,39.9,29.97,No,57.9,No,No,Yes,No,2009-01-11,0.06,No,No,6.26,220,230
No,0,No,0,No,No,No,14.09,No,No,No,No,No,10.9,17.9,No,36,No,No,No,No,2009-01-17,0,No,No,5.82,200,180
No,0,No,0,No,No,Yes,12.08,No,No,No,No,No,36,14.99,No,57,No,No,Yes,No,2009-01-24,0,No,No,5.59,30,30
No,0,No,0,No,Yes,Yes,31.99,No,No,No,No,Yes,42.1,40.04,No,66.9,Yes,No,Yes,No,2009-01-28,0.42,Yes,No,9.17,220,290
No,0,No,0,No,No,No,12.08,No,No,No,No,No,30,14.09,No,54,No,No,No,No,2009-01-29,0,No,No,2.91,20,20
No,0,No,0,No,No,No,17,No,No,No,No,No,19.9,21.92,No,55,No,No,No,No,2009-02-06,0,No,No,5.82,220,220
No,0,No,0,No,No,No,17,No,No,No,No,No,30.9,21.03,No,71.1,No,No,No,No,2009-02-07,0,No,No,6.71,220,220
No,0,No,0,No,No,No,17.9,No,No,No,No,No,37,21.92,No,64.9,No,No,No,No,2009-02-26,0,No,No,7.38,220,220
No,0,No,0,No,No,Yes,25.95,No,No,No,No,Yes,53.1,31.09,No,72,No,No,Yes,No,2009-02-27,0.03,No,No,9.62,220,220
No,0,No,0,No,No,No,14.09,No,No,No,No,No,19.9,16.11,No,50,No,No,No,No,2009-03-04,0,No,No,2.91,220,220
No,0,Yes,0,No,No,No,17.9,No,No,No,No,No,61,23.04,No,82.9,No,No,No,No,2009-03-11,0,No,Yes,9.84,240,230
No,0,No,0,Yes,Yes,No,14.99,No,No,No,No,Yes,43,19.91,No,62.1,No,No,Yes,No,2009-03-17,0,No,Yes,7.38,40,20
No,0,No,0,Yes,No,No,12.08,No,No,No,No,Yes,43,14.09,No,68,Yes,No,No,No,2009-03-18,0,Yes,Yes,4.92,230,240
No,0,No,0,Yes,No,Yes,21.03,No,No,No,No,Yes,45,33.11,No,75.9,No,No,Yes,No,2009-03-19,0.64,No,No,10.07,310,310
No,0,No,0,No,No,No,10.07,No,No,No,No,No,30.9,14.09,No,66.9,No,No,No,No,2009-03-22,0,No,No,3.36,210,170
No,0,No,0,No,No,No,19.91,No,No,No,No,No,42.1,21.92,No,66,No,No,No,No,2009-03-23,0,No,No,5.82,50,30
No,0,No,0,No,Yes,Yes,25.05,No,No,No,No,Yes,46,29.08,No,69.1,Yes,No,No,No,2009-03-26,0.43,Yes,Yes,5.37,220,210
No,0,No,0,Yes,No,Yes,14.09,No,No,No,No,Yes,57,16.11,No,68,No,No,Yes,No,2009-03-27,0.62,No,Yes,3.36,170,180
No,0,No,0,No,Yes,Yes,31.09,No,No,No,No,Yes,50,40.04,No,77,No,No,Yes,No,2009-03-29,0,No,No,17.45,230,240
No,0,No,0,No,No,No,16.11,No,No,No,No,No,44.1,21.03,No,66.9,No,No,No,No,2009-03-30,0,No,No,6.04,270,270
No,0,No,0,Yes,No,Yes,19.91,No,No,No,No,Yes,48,31.09,No,71.1,No,No,Yes,No,2009-04-06,0.46,No,No,11.18,280,290
No,0,No,0,Yes,No,Yes,29.97,Yes,No,No,No,Yes,54,34.9,No,78.1,No,No,Yes,No,2009-04-10,0.35,No,No,10.74,230,230
No,0,No,0,No,No,No,19.91,No,No,No,No,No,41,25.95,No,80.1,No,No,No,No,2009-04-23,0,No,No,5.37,280,280
No,0,No,0,No,No,No,17.9,No,No,No,No,No,55,23.04,No,84.9,No,No,No,No,2009-04-28,0,No,No,9.62,220,230
No,0,No,0,No,No,No,17,No,No,No,No,No,57.9,21.92,No,82.9,No,No,No,No,2009-04-29,0,No,No,8.28,90,90
No,0,Yes,0,No,No,No,16.11,No,No,No,No,Yes,55,21.03,No,75.9,No,No,No,No,2009-04-30,0,No,Yes,5.59,190,190
No,0,No,0,No,No,No,17,No,No,No,No,No,66,21.92,No,84,No,No,No,No,2009-05-02,0,No,No,9.84,230,230
No,0,No,0,No,No,No,25.95,No,No,No,No,No,64,31.99,No,86,No,No,No,No,2009-05-03,0,No,No,11.18,230,220
No,0,No,0,No,Yes,Yes,12.97,Yes,No,No,No,Yes,60.1,14.99,No,73,No,No,No,No,2009-05-05,0.98,No,Yes,5.14,210,210
No,0,No,0,Yes,No,No,14.09,No,No,No,No,Yes,46.9,19.91,No,75.9,Yes,No,No,No,2009-05-12,0,Yes,No,3.36,20,30
No,0,No,0,Yes,No,Yes,17.9,No,No,No,No,Yes,70,21.92,No,87.1,No,No,Yes,No,2009-05-16,0.01,No,Yes,9.62,190,240
No,0,No,0,Yes,No,Yes,23.04,No,No,No,No,Yes,66.9,29.08,No,82.9,No,No,Yes,No,2009-05-25,0.13,No,Yes,5.37,160,170
No,0,No,0,No,No,Yes,14.99,No,No,No,No,No,64.9,21.92,No,88,No,No,Yes,No,2009-05-31,0,No,No,4.92,310,300
No,0,No,0,Yes,No,No,10.07,No,No,No,No,Yes,66,14.99,No,91,Yes,No,No,No,2009-06-08,0,Yes,No,3.13,220,230
No,0,No,0,No,No,No,12.97,No,No,No,No,No,71.1,17,No,91,No,No,Yes,No,2009-06-18,0.03,No,Yes,6.26,240,230
No,0,No,0,Yes,No,No,14.09,No,No,No,No,Yes,70,17,No,91,No,No,No,No,2009-06-19,0,No,Yes,4.7,330,330
No,0,No,0,No,No,No,14.09,No,No,No,No,Yes,68,16.11,No,89.1,No,No,Yes,No,2009-06-23,0.02,No,No,5.37,40,30
No,0,No,0,No,No,No,12.08,No,No,No,No,Yes,68,14.99,No,91,No,No,No,No,2009-06-24,0,No,Yes,3.58,40,330
No,0,Yes,0,Yes,No,Yes,8.95,No,No,No,No,Yes,70,10.07,No,82,No,No,Yes,No,2009-07-05,0.03,No,Yes,2.91,50,80
No,0,Yes,0,Yes,No,Yes,12.08,No,No,No,No,Yes,70,14.09,No,82.9,No,No,Yes,No,2009-07-06,0.12,No,Yes,5.14,40,40
No,0,No,0,No,No,No,12.97,No,No,No,No,No,64.9,16.11,No,91,No,No,No,No,2009-07-08,0,No,Yes,5.37,40,40
No,0,Yes,0,No,No,Yes,17.9,No,No,No,No,Yes,72,25.05,No,97,No,No,No,No,2009-07-12,0,No,Yes,7.61,230,230
No,0,No,0,Yes,No,No,12.08,Yes,No,No,No,Yes,71.1,14.99,No,91.9,No,No,Yes,No,2009-07-24,0.34,No,Yes,3.36,190,270
No,0,Yes,0,No,No,Yes,25.05,Yes,No,No,No,Yes,66.9,40.04,No,96.1,No,No,Yes,No,2009-07-25,0,No,Yes,4.92,200,90
No,0,Yes,0,Yes,No,Yes,21.92,No,No,No,No,No,73,29.08,No,99,No,No,Yes,No,2009-07-26,0.06,No,Yes,9.17,220,230
No,0,Yes,0,Yes,No,Yes,16.11,No,No,No,No,Yes,73.9,21.92,No,82.9,No,No,Yes,No,2009-08-02,0.27,No,Yes,8.95,230,230
No,0,No,0,No,No,No,12.97,Yes,No,No,No,Yes,66.9,31.99,No,95,No,No,Yes,No,2009-08-04,0,No,No,3.58,240,230
No,0,No,0,Yes,No,No,14.09,No,No,No,No,Yes,68,14.99,No,88,No,No,No,No,2009-08-07,0,No,Yes,3.36,180,180
No,0,No,0,No,No,Yes,12.08,Yes,No,No,No,Yes,71.1,19.91,No,84,No,No,Yes,No,2009-08-12,0.03,No,No,2.24,30,30
No,0,No,0,Yes,No,Yes,16.11,Yes,No,No,No,Yes,69.1,19.91,No,90,No,No,Yes,No,2009-08-16,0.08,No,No,2.01,170,170
No,0,No,0,No,No,No,17.9,No,No,No,No,Yes,72,25.95,No,96.1,No,No,No,No,2009-08-18,0,No,No,7.61,230,250
No,0,No,0,Yes,Yes,Yes,12.08,No,No,No,No,Yes,64.9,16.11,No,72,No,No,Yes,No,2009-08-31,0.14,No,No,5.59,50,50
No,0,No,0,No,No,No,21.03,No,No,No,No,No,61,25.95,No,79,No,No,No,No,2009-09-01,0,No,No,9.4,40,50
No,0,No,0,No,No,No,12.08,No,No,No,No,No,57.9,21.03,No,87.1,No,No,No,No,2009-09-04,0,No,No,2.91,50,20
No,0,No,0,No,No,No,19.91,No,No,No,No,No,63,27.96,No,87.1,No,No,No,No,2009-09-06,0,No,No,6.26,100,90
No,0,No,0,No,No,No,12.08,No,No,No,No,Yes,55.9,21.92,No,82.9,No,No,No,No,2009-09-11,0,No,No,2.91,280,70
Yes,0,No,0,No,No,No,12.08,No,No,No,No,Yes,57,16.11,No,87.1,No,No,No,No,2009-09-14,0,No,No,2.01,90,120
No,0,No,0,Yes,No,Yes,14.09,No,No,No,No,Yes,66.9,17,No,79,No,No,Yes,No,2009-09-16,0.05,No,No,4.7,40,40
No,0,No,0,Yes,Yes,Yes,14.09,No,No,No,No,Yes,63,17.9,No,68,No,No,Yes,No,2009-09-26,0.32,No,No,6.49,90,110
No,0,No,0,No,Yes,Yes,14.09,No,No,No,No,Yes,61,21.92,No,81,Yes,No,Yes,No,2009-09-27,0.1,Yes,No,2.91,260,270
No,0,No,0,No,No,No,16.11,No,No,No,No,No,55,21.03,No,77,No,No,No,No,2009-10-02,0,No,No,6.93,210,210
No,0,No,0,No,No,No,14.09,No,No,No,No,No,45,21.03,No,57.9,No,No,No,No,2009-10-17,0,No,No,6.26,30,40
No,0,No,0,No,No,No,8.95,No,No,No,No,No,42.1,14.09,No,78.1,No,No,No,No,2009-10-21,0,No,No,1.79,220,220
No,0,No,0,Yes,Yes,No,12.08,No,No,No,No,Yes,54,14.99,No,61,No,No,No,No,2009-10-30,0.01,No,No,2.68,90,80
No,0,No,0,No,No,No,14.09,No,No,No,No,No,37.9,17.9,No,60.1,No,No,No,No,2009-11-06,0,No,No,2.68,20,40
No,0,No,0,No,No,No,8.05,No,No,No,No,No,42.1,12.08,No,75.9,No,No,No,No,2009-11-08,0,No,No,2.91,270,90
No,0,No,0,Yes,No,No,8.05,No,No,No,No,Yes,42.1,12.08,No,73.9,No,No,No,No,2009-11-16,0,No,No,0.89,80,100
No,0,No,0,Yes,No,Yes,17,No,No,No,No,Yes,37,23.04,No,57,No,No,Yes,No,2009-11-22,0.19,No,No,5.82,70,70
No,0,No,0,Yes,Yes,No,8.95,No,No,No,No,Yes,46.9,12.08,No,55.9,No,No,No,No,2009-11-25,0.01,No,No,2.68,230,230
No,0,No,0,Yes,No,Yes,14.09,No,No,No,No,Yes,41,25.05,No,61,Yes,No,Yes,No,2009-11-26,0.07,Yes,No,3.36,300,320
No,0,No,0,No,No,No,12.08,No,No,No,No,No,28.9,14.99,No,57.9,No,No,No,No,2009-11-28,0,No,No,3.36,230,330
No,0,No,0,No,No,No,14.99,No,No,No,No,No,39,21.92,No,71.1,No,No,No,No,2009-11-29,0,No,No,7.83,210,220
No,0,No,0,Yes,No,Yes,21.03,No,No,No,No,Yes,42.1,33.11,No,62.1,No,No,Yes,No,2009-11-30,0.18,No,No,10.51,230,10
No,0,No,0,Yes,No,Yes,31.99,No,No,No,No,Yes,39.9,38.92,No,68,No,No,Yes,No,2009-12-02,2.3,No,No,8.72,220,230
No,0,No,0,No,No,Yes,10.07,No,No,No,No,No,34,12.97,No,55.9,No,No,Yes,No,2009-12-04,0,No,No,2.24,60,40
No,0,No,0,Yes,Yes,Yes,14.09,No,No,No,No,Yes,36,23.04,No,48,No,No,Yes,No,2009-12-05,0.41,No,No,4.92,350,330
No,0,No,0,No,No,Yes,36.91,Yes,No,No,No,Yes,39.9,51,No,70,Yes,No,Yes,No,2009-12-09,0.76,Yes,No,14.99,230,240
No,0,No,0,No,No,No,17.9,No,No,No,No,No,35.1,27.96,No,59,No,No,No,No,2009-12-10,0,No,No,8.95,240,270
No,0,No,0,No,No,No,10.07,No,No,No,No,No,28,14.09,No,45,No,No,No,No,2009-12-17,0,No,No,2.01,50,20
No,0.12,No,0,Yes,No,Yes,25.05,Yes,No,Yes,Yes,Yes,30.9,33.11,No,37,No,No,Yes,No,2009-12-18,0.46,No,No,9.4,50,50
No,0,No,0,Yes,No,Yes,21.03,No,No,No,No,Yes,30,25.95,No,34,No,No,Yes,No,2009-12-19,0.44,No,No,7.61,50,340
No,0,No,0,No,No,No,6.04,No,No,No,No,No,25,10.07,No,53.1,No,No,No,No,2009-12-23,0,No,No,0.45,50,160
No,0,No,0,Yes,Yes,Yes,21.03,No,No,No,No,Yes,36,36.91,No,59,Yes,No,Yes,No,2009-12-25,0.8,Yes,No,10.96,110,100
No,0,No,0,No,No,No,12.08,No,No,No,No,Yes,28,16.11,No,55,No,No,No,No,2009-12-27,0,No,No,3.58,220,210
No,0,No,0,No,No,No,14.09,No,No,No,No,No,19,21.92,No,41,No,No,No,No,2010-01-06,0,No,No,5.59,280,290
No,0,No,0,No,No,No,12.08,No,No,No,No,No,19,17,No,37,No,No,No,No,2010-01-10,0,No,No,2.46,30,30
No,0,No,0,No,No,No,12.97,No,No,No,No,No,28,17,No,37.9,No,No,No,No,2010-01-12,0,No,No,2.68,20,10
No,0,No,0,No,No,No,12.08,No,No,No,No,Yes,35.1,14.09,No,66,No,No,No,No,2010-01-19,0,No,No,1.79,240,230
No,0,No,0,No,No,No,19.91,No,No,No,No,No,30.9,29.08,No,51.1,No,No,No,No,2010-01-26,0,No,No,8.28,240,230
No,0,No,0.98,Yes,Yes,Yes,21.92,No,No,No,No,Yes,28.9,29.08,No,37,No,Yes,Yes,No,2010-02-02,0.09,No,Yes,5.14,60,60
No,0,No,0,Yes,Yes,Yes,16.11,No,No,No,No,Yes,32,21.03,No,39.9,Yes,No,Yes,No,2010-02-09,0.35,No,No,4.7,90,90
No,0,No,0,No,No,No,12.08,No,No,No,No,No,23,16.11,No,59,No,No,No,No,2010-02-20,0,No,No,2.46,280,290
No,0,No,0,No,No,No,14.09,No,No,No,No,No,25,17.9,No,64.9,No,No,No,No,2010-02-21,0,No,No,3.8,220,230
No,0.12,No,0,Yes,No,No,17.9,No,No,Yes,No,Yes,30,29.08,No,42.1,No,No,Yes,No,2010-02-25,0,No,No,8.5,300,320
No,0,No,0,No,No,No,12.97,No,No,No,No,No,28.9,17.9,No,54,No,No,No,No,2010-03-01,0,No,No,3.36,310,330
No,0,No,0,No,No,No,14.99,No,No,No,No,No,37,17,No,73.9,No,No,No,No,2010-03-19,0,No,No,2.46,250,250
No,0,No,0,No,No,No,8.05,No,No,No,No,No,48,8.95,No,72,No,No,No,No,2010-04-23,0,No,No,1.34,30,40
No,0,No,0,No,No,No,23.94,No,No,No,No,No,72,33.11,No,91.9,No,No,No,No,2010-05-02,0,No,No,13.87,230,230
No,0,No,0,No,No,No,16.11,Yes,No,No,No,No,68,21.92,No,91.9,No,No,Yes,No,2010-05-06,0,No,No,8.05,240,220
No,0,No,0,No,No,No,17,No,No,No,No,No,48.9,25.05,No,68,No,No,No,No,2010-05-09,0,No,No,6.93,270,340
No,0,No,0,No,No,No,16.11,No,No,No,No,No,42.1,21.92,No,68,No,No,No,No,2010-05-10,0,No,No,4.47,80,70
No,0,Yes,0,No,No,No,14.99,No,No,No,No,No,64,17.9,No,75.9,No,No,No,No,2010-05-13,0,No,No,6.93,50,120
No,0,No,0,Yes,Yes,Yes,14.99,Yes,No,No,No,Yes,66.9,19.91,No,82,No,No,Yes,No,2010-05-16,0.12,No,No,4.92,120,120
No,0,No,0,Yes,No,Yes,17.9,Yes,No,No,No,Yes,66,23.94,No,82,No,No,Yes,No,2010-05-22,0.59,No,No,4.92,250,250
No,0,No,0,Yes,No,Yes,25.05,Yes,No,No,No,Yes,64,31.09,No,87.1,No,No,Yes,No,2010-05-28,0.41,No,No,6.71,230,220
No,0,No,0,No,No,Yes,17,No,No,No,No,No,73,21.92,No,91.9,No,No,Yes,No,2010-06-05,0,No,No,7.83,230,240
No,0,No,0,No,No,No,14.09,No,No,No,No,No,64,21.03,No,82,No,No,No,No,2010-06-07,0,No,No,3.58,30,310
No,0,No,0,No,No,No,10.07,No,No,No,No,No,64,14.99,No,82.9,No,No,No,No,2010-06-08,0,No,No,4.7,30,100
No,0,No,0,No,No,No,14.09,No,No,No,No,No,69.1,17.9,No,88,No,No,No,No,2010-06-18,0,No,No,5.82,70,80
No,0,No,0,No,No,No,14.09,No,No,No,No,No,77,17.9,No,93.9,No,No,No,No,2010-06-25,0,No,No,4.47,190,190
No,0,No,0,No,No,No,21.03,Yes,No,No,No,Yes,73,23.94,No,99,No,No,No,No,2010-06-28,0,No,No,8.5,230,240
No,0,Yes,0,Yes,No,No,16.11,No,No,No,No,Yes,73,21.92,No,96.1,No,No,No,No,2010-07-11,0,No,Yes,4.25,230,230
No,0,No,0,Yes,No,Yes,12.08,No,No,No,No,Yes,72,14.99,No,91.9,No,No,Yes,No,2010-07-14,0.23,No,No,3.36,30,40
No,0,No,0,No,No,No,17,No,No,No,No,No,75,29.08,No,97,No,No,Yes,No,2010-07-21,0,No,No,7.83,230,260
No,0,No,0,Yes,No,No,17.9,No,No,No,No,Yes,79,25.95,No,100,No,No,No,No,2010-07-24,0,No,Yes,9.62,230,240
No,0,No,0,Yes,No,Yes,12.97,Yes,No,No,No,Yes,72,16.11,No,82.9,No,No,Yes,No,2010-07-27,0.32,No,No,5.14,150,160
No,0,No,0,Yes,No,No,12.97,No,No,No,No,Yes,73.9,16.11,No,93.9,No,No,No,No,2010-07-28,0,No,No,5.14,250,220
No,0,No,0,Yes,No,Yes,23.94,Yes,No,No,No,Yes,73.9,38.92,No,95,No,No,Yes,No,2010-08-05,0.8,No,No,10.51,210,290
No,0,No,0,No,No,No,12.08,No,No,No,No,No,72,14.99,No,91.9,No,No,No,No,2010-08-06,0,No,No,3.8,260,270
No,0,No,0,Yes,No,No,12.08,No,No,No,No,Yes,71.1,21.03,No,90,No,No,No,No,2010-08-08,0,No,Yes,3.58,70,110
No,0,No,0,Yes,No,Yes,12.97,No,No,No,No,Yes,75,14.99,No,84,No,No,Yes,No,2010-08-19,0.6,No,No,2.68,60,70
No,0,No,0,Yes,No,Yes,12.97,Yes,No,No,No,Yes,73,17,No,91,No,No,Yes,No,2010-08-22,0.07,No,No,4.7,230,230
No,0,No,0,No,No,No,12.08,No,No,No,No,No,66.9,17,No,90,No,No,No,No,2010-08-29,0,No,No,2.91,90,150
No,0,No,0,No,No,No,16.11,No,No,No,No,No,73,23.04,No,99,No,No,No,No,2010-09-03,0,No,No,5.59,240,250
Yes,0,No,0,No,No,No,14.09,No,No,No,No,Yes,57.9,21.03,No,91.9,No,No,No,No,2010-09-09,0,No,No,3.58,280,270
No,0,No,0,No,No,No,14.09,No,No,No,No,No,57.9,21.03,No,88,No,No,No,No,2010-09-10,0,No,No,5.37,30,10
No,0,No,0,No,No,No,17,No,No,No,No,No,73,23.04,No,95,No,No,No,No,2010-09-17,0,No,No,7.38,220,230
No,0,No,0,No,No,No,14.09,No,No,No,No,No,64.9,17.9,No,87.1,No,No,No,No,2010-09-18,0,No,No,6.26,60,50
No,0,No,0,No,No,No,17.9,No,No,No,No,No,70,25.05,No,96.1,No,No,No,No,2010-09-22,0,No,No,8.5,240,230
No,0,No,0,No,No,No,14.99,No,No,No,No,No,71.1,19.91,No,99,No,No,No,No,2010-09-23,0,No,No,6.71,220,220
No,0,No,0,No,No,No,17.9,No,No,No,No,No,68,23.94,No,98.1,No,No,No,No,2010-09-25,0,No,No,7.61,220,230
No,0,No,0,Yes,No,Yes,16.11,No,No,No,No,Yes,68,21.03,No,84,No,No,Yes,No,2010-09-26,2.25,No,No,6.26,40,30
No,0,No,0,Yes,Yes,Yes,21.92,No,No,No,No,Yes,68,31.09,No,77,No,No,Yes,No,2010-09-30,1.84,No,Yes,7.83,160,170
No,0,No,0,No,No,No,8.05,No,No,No,No,Yes,52,12.97,No,87.1,No,No,No,No,2010-10-10,0,No,No,2.01,230,250
No,0,No,0,No,No,No,14.09,No,No,No,No,No,57,17,No,88,No,No,No,No,2010-10-12,0,No,No,3.8,230,240
No,0,No,0,No,No,No,17,No,No,No,No,No,43,23.94,No,71.1,No,No,Yes,No,2010-10-15,0,No,No,5.82,230,310
No,0,No,0,Yes,No,No,19.91,No,No,No,No,Yes,48.9,29.08,No,78.1,Yes,No,No,No,2010-10-21,0,Yes,No,6.49,240,240
No,0,No,0,No,No,No,10.07,No,No,No,No,No,43,17,No,68,No,No,No,No,2010-10-22,0,No,No,2.91,290,330
Yes,0,No,0,No,No,No,12.97,No,No,No,No,Yes,39,16.11,No,73.9,No,No,No,No,2010-10-23,0,No,No,2.68,240,230
No,0,No,0,Yes,No,No,25.95,Yes,No,No,No,Yes,61,38.03,No,78.1,No,No,Yes,No,2010-10-25,0.27,No,No,7.61,260,240
No,0,No,0,No,No,No,17,No,No,No,No,Yes,36,19.91,No,64.9,No,No,No,No,2010-10-30,0,No,No,5.82,220,250
No,0,No,0,No,No,No,14.09,No,No,No,No,No,44.1,19.91,No,75,No,No,No,No,2010-10-31,0,No,No,4.7,50,40
No,0,No,0,No,No,No,8.05,No,No,No,No,No,32,14.09,No,70,No,No,No,No,2010-11-14,0,No,No,2.01,190,200
No,0,No,0,Yes,No,Yes,10.07,No,No,No,No,Yes,41,14.09,No,61,Yes,No,Yes,No,2010-11-25,0,Yes,No,4.03,220,220
No,0,No,0,Yes,No,Yes,21.92,No,No,No,No,Yes,50,31.09,No,66,No,No,Yes,No,2010-11-26,0.07,No,No,7.61,240,240
